pH,Temperature,Dissolved Oxygen,Electrical Conductivity,Turbidity,Nitrogen,Phosphorus,Potassium,Water Hardness,Label
6.9,21,5.9,2.2,1.3,20,6,17,107,1
6.7,23,5.8,2.5,1.1,18,2,23,106,0
5.1,21,7.3,1,0.5,10,6,15,108,1
5.2,17,6.3,1.3,1.1,17,4,17,97,0
5.2,24,7.2,1.7,0.5,12,6,18,50,1
6,18,5.2,1.2,1.3,21,5,22,101,0
6,20,5.7,1.3,1.1,18,4,15,61,1
5.1,21,7.4,2.1,1,13,2,24,83,0
5.6,19,7.4,1.1,1.1,19,3,24,69,1
5.9,22,7.2,1,1.3,15,4,20,78,0
5.1,23,6.2,2.1,0.5,21,6,16,90,1
5.6,21,5.5,1.3,0.5,16,4,23,92,0
5.3,19,7.7,1.4,1.4,11,4,19,101,1
6.7,23,7.4,2.4,1.4,12,5,21,60,0
6.1,17,7.7,1.1,1.3,17,3,24,65,1
6.1,16,5.8,1.7,1.5,19,5,23,63,0
6.1,17,6.1,1.4,0.3,17,6,23,48,1
5.2,22,6.1,2.3,1.3,11,6,23,94,0
5.8,23,7.2,1.4,0.6,8,2,17,77,1
5.2,20,7.9,1.1,0.3,17,2,17,53,0
5.4,24,5.6,1.6,0.4,20,4,18,52,1
5.6,23,7.8,1.1,1.3,18,6,25,82,0
5.9,22,6.7,1.1,0.7,10,4,16,94,1
7,17,6.4,1.6,0.7,11,3,22,98,0
5.5,18,7,1.5,1,16,6,20,53,1
5.3,23,6.7,1.4,0.5,9,4,24,62,0
5,24,5.3,2.8,1.2,18,6,23,58,1
5.4,18,7.7,3,0.9,18,4,15,74,0
6.7,22,5.6,1.1,0.8,11,5,19,66,1
6.4,22,6.6,2.7,0.8,16,3,25,66,0
5.4,22,7.8,2.2,0.3,14,5,18,71,1
6.7,23,5.8,2.9,0.2,15,2,22,61,0
6.2,17,7.8,2.9,0.4,13,5,24,55,1
5.4,19,7.5,1,0.2,14,5,25,69,0
5.3,21,6.6,2,1,20,3,16,88,1
6,16,5.8,3,0.8,20,4,16,46,0
6,16,6.3,1.7,0.3,11,3,25,58,1
5.4,24,7.6,1.2,0.4,9,3,19,86,0
6.9,19,6.6,1.5,1.2,20,3,18,62,1
6.8,24,6.8,2.8,1.2,13,2,16,97,0
6.6,19,6.3,2.8,0.6,15,6,21,46,1
5.1,24,6.8,1.6,1,20,5,16,89,0
7,18,6.7,1.6,0.6,20,4,21,56,1
6.1,23,6.1,2.9,0.3,16,5,24,49,0
6,23,5,1,1.3,11,4,21,66,1
6.7,16,6.1,1.4,0.3,10,4,24,76,0
6.6,22,7.2,1.6,1.4,10,6,23,96,1
6.1,18,6.1,2,1.1,16,2,21,54,0
6.8,18,6.9,2.4,0.2,11,6,17,64,1
6.2,17,7.3,2,1.3,12,2,19,63,0
6.7,16,5.1,2.1,1.3,9,5,24,59,1
6.6,19,6.8,1.4,1.5,15,2,15,48,0
5,22,7,2.9,0.7,18,6,19,86,1
6.9,18,6.8,1.9,1.4,19,3,21,71,0
6.1,17,7.2,1.5,0.9,18,4,19,53,1
5.2,22,6.1,1,0.5,17,3,20,106,0
5.8,19,7.6,2.5,1.5,21,5,18,50,1
6,19,5.3,2.4,1.1,19,2,19,66,0
5.7,21,6.4,1.1,0.8,14,2,19,104,1
6.7,18,5.1,2.2,0.7,18,6,23,54,0
5.8,21,7.8,1.3,0.2,13,5,20,109,1
6.6,16,7.9,1.1,1.2,9,4,20,74,0
5.7,24,5.1,1.6,0.3,11,2,22,104,1
5.8,24,5.9,2.3,0.9,10,3,18,85,0
6.5,18,7.1,2.4,0.3,10,5,24,86,1
6.7,19,7.5,2.4,0.5,9,2,18,103,0
6.1,17,5.3,2.8,0.3,18,2,21,61,1
6.4,24,6.9,1.6,1.4,12,4,17,83,0
6.8,19,6.0,1.8,0.7,9,4,17,79,1
5.6,16,7.4,2.3,1.3,15,2,23,45,0
5.1,20,6.2,1.7,1.3,13,6,16,97,1
5.3,19,7.9,1.3,1.0,13,5,24,50,0
6.3,18,6.6,2.2,0.3,15,4,18,88,1
6.2,24,7.4,2.6,1.3,10,3,24,59,0
6.0,22,6.0,1.5,1.3,16,4,21,96,1
5.1,18,6.7,1.1,0.5,21,5,17,47,0
5.9,18,5.7,1.6,0.5,18,3,16,105,1
6.9,16,5.5,1.5,1.0,15,3,22,55,0
6.0,23,5.9,2.5,0.7,18,5,23,55,1
5.2,20,5.3,1.9,1.3,15,4,16,68,0
6.8,20,6.2,1.5,1.1,19,3,20,76,1
5.8,20,6.2,2.9,1.1,9,5,25,74,0
6.8,21,6.1,2.6,0.9,13,3,22,104,1
5.9,16,7.4,2.1,1.4,8,5,22,67,0
6.7,18,7.5,2.1,1.2,21,3,19,66,1
6.5,19,5.2,2.4,0.2,9,6,23,69,0
5.7,20,6.8,1.1,0.2,18,5,21,51,1
6.3,24,7.5,1.7,1.3,12,5,18,75,0
6.4,18,7.0,1.4,0.2,15,5,20,64,1
6.1,18,5.7,1.3,0.8,19,3,17,74,0
6.5,16,5.8,2.9,0.6,19,3,21,45,1
6.2,18,7.0,1.4,1.3,12,4,23,55,0
6.0,22,6.0,2.8,0.5,20,4,22,71,1
5.3,18,6.1,1.9,1.4,19,2,25,102,0
5.7,19,5.1,1.4,1.5,9,5,23,96,1
6.6,17,7.0,2.7,1.1,11,2,21,90,0
5.1,23,6.5,1.1,0.5,17,4,25,59,1
5.9,16,7.4,2.5,1.3,8,6,16,46,0
5.4,24,6.0,2.5,1.2,16,6,19,46,1
6.1,20,6.5,2.7,0.2,19,4,22,97,0
5.8,16,5.2,1.0,1.4,16,6,18,94,1
5.9,22,5.4,1.1,1.4,18,3,16,101,0
6.1,17,6.0,1.2,0.2,17,5,17,101,1
6.1,22,6.3,1.2,0.7,10,2,16,52,0
6.7,20,7.2,2.5,0.7,10,2,16,76,1
6.3,21,8.0,1.8,0.4,17,2,15,72,0
5.7,24,6.0,1.2,1.2,17,2,19,94,1
6.7,16,7.8,1.6,0.7,17,5,16,106,0
6.0,19,6.6,2.8,1.2,18,6,22,85,1
5.2,19,7.1,2.2,1.4,12,3,23,85,0
5.2,23,5.9,2.6,0.4,18,4,25,94,1
5.8,18,6.0,2.5,1.1,11,6,18,94,0
6.9,22,6.2,3.0,0.3,16,3,21,46,1
5.8,19,7.1,1.3,1.0,19,6,16,72,0
5.5,16,5.5,2.5,0.3,11,4,16,70,1
6.7,22,7.6,2.2,0.8,9,3,17,107,0
6.7,22,5.9,2.8,0.4,14,5,24,57,1
6.6,24,8.0,2.8,1.5,9,6,20,99,0
5.4,24,7.1,2.0,0.6,19,4,24,82,1
5.3,20,5.8,1.4,0.8,15,4,20,96,0
5.5,20,7.0,2.9,0.6,21,4,23,66,1
6.6,19,5.5,2.4,1.5,16,4,17,67,0
5.9,16,6.6,2.4,0.8,8,4,25,90,1
5.8,17,5.7,2.1,1.0,18,3,19,61,0
6.6,24,5.0,1.7,1.2,19,4,24,50,1
6.8,18,6.0,1.6,1.2,16,5,25,83,0
6.5,16,5.5,1.5,0.9,18,2,15,85,1
6.2,24,7.0,2.8,0.9,21,6,18,74,0
6.6,18,6.6,1.3,1.2,9,6,23,96,1
6.7,16,6.9,1.9,1.1,8,5,17,95,0
6.6,20,7.4,1.8,0.8,15,3,24,48,1
7.0,22,6.7,2.3,0.3,13,3,22,107,0
5.6,20,6.3,1.9,0.8,8,5,23,84,1
5.9,24,5.6,2.3,0.8,17,4,18,64,0
5.4,22,6.6,2.0,0.3,11,3,25,87,1
6.5,18,7.5,2.4,0.4,18,4,17,88,0
5.3,19,6.4,1.7,1.2,18,5,21,60,1
5.2,17,6.5,2.5,1.1,14,4,25,52,0
6.0,23,8.0,1.7,0.5,9,4,24,70,1
5.3,21,6.3,2.7,0.4,12,3,20,68,0
5.8,24,7.5,1.2,1.1,18,6,17,56,1
5.3,22,7.5,1.0,1.0,17,4,19,98,0
6.6,18,6.7,2.2,0.8,15,4,23,93,1
5.6,20,6.1,1.9,0.7,9,5,18,56,0
5.0,16,5.4,2.9,1.3,13,2,23,55,1
6.0,16,7.8,2.4,1.4,17,4,17,95,0
6.4,19,7.5,2.6,1.3,15,2,25,83,1
5.6,16,7.4,3.0,0.4,8,3,16,67,0
5.4,21,7.3,2.6,1.1,12,4,20,60,1
6.3,24,6.9,1.3,0.7,15,3,18,72,0
5.7,23,7.2,1.9,0.6,15,6,22,79,1
5.0,19,7.8,1.2,0.7,20,2,20,52,0
6.7,20,5.1,2.9,0.6,10,6,23,96,1
5.5,23,5.1,2.4,0.5,15,3,24,98,0
6.1,19,7.5,2.6,0.3,20,3,15,56,1
6.4,23,5.7,2.5,0.7,10,2,16,72,0
5.3,22,6.6,1.4,0.6,15,6,16,81,1
6.1,21,7.4,1.4,0.6,14,4,18,63,0
5.6,20,6.0,2.4,1.3,18,5,16,67,1
6.3,19,7.5,1.9,1.3,14,5,20,109,0
6.0,16,6.9,2.8,0.3,21,4,18,60,1
6.4,22,7.5,2.1,0.4,19,5,22,49,0
6.9,21,5.7,1.5,0.4,17,3,17,97,1
5.6,16,6.9,1.3,0.9,9,5,23,74,0
5.5,21,5.4,2.9,0.8,17,3,22,86,1
6.8,17,6.2,2.4,0.4,18,3,24,54,0
6.1,23,6.0,2.1,0.9,15,6,18,48,1
6.8,23,7.9,2.5,1.3,8,2,24,86,0
6.2,19,6.0,1.9,0.5,8,5,15,65,1
5.8,19,5.0,1.5,0.8,9,2,18,50,0
6.2,18,7.6,2.3,1.3,8,3,18,90,1
6.0,24,5.4,2.6,1.4,14,5,18,49,0
6.9,16,5.2,2.9,1.3,14,3,19,94,1
5.3,23,7.1,2.9,1.1,14,4,19,86,0
5.4,24,6.4,1.2,0.3,13,5,18,88,1
6.9,24,5.8,2.7,0.3,14,2,20,90,0
6.4,16,5.5,2.0,1.3,11,6,20,91,1
5.2,16,6.6,3.0,0.4,17,3,23,46,0
5.5,19,5.3,1.0,1.4,15,5,18,95,1
6.9,23,6.5,2.5,0.5,11,6,20,52,0
6.2,20,6.1,1.6,0.9,8,6,19,55,1
5.2,18,7.6,2.5,0.4,20,2,20,86,0
7.0,23,7.8,1.4,0.8,19,3,20,91,1
5.7,21,5.8,1.8,0.9,13,3,21,102,0
6.7,20,7.8,2.5,0.4,11,2,16,92,1
5.8,20,7.8,1.3,0.4,18,4,15,46,0
5.7,24,5.7,2.6,0.9,13,5,15,68,1
5.5,17,5.6,1.4,1.0,19,6,19,69,0
5.4,22,7.2,1.2,0.7,20,3,15,90,1
5.7,23,6.7,1.2,0.4,19,2,18,48,0
6.4,24,7.6,2.7,1.3,15,5,20,63,1
5.1,17,7.6,1.7,0.8,16,3,23,90,0
6.5,17,5.8,1.5,0.7,10,5,18,71,1
5.6,22,6.7,3.0,0.6,19,4,15,55,0
6.7,17,7.2,1.4,0.5,19,5,21,65,1
6.5,21,6.9,2.0,1.0,15,5,24,85,0
6.3,19,6.6,2.4,0.4,21,3,24,46,1
6.6,24,5.2,2.9,0.7,8,3,20,89,0
6.7,18,6.2,2.1,1.5,16,3,16,96,1
5.1,22,5.9,1.9,1.2,21,2,21,78,0
5.7,21,6.8,1.8,0.6,20,3,20,54,1
6.0,22,6.9,1.8,1.3,21,2,21,72,0
5.7,18,7.6,3.0,0.9,16,4,17,54,1
6.8,22,6.3,2.4,1.1,19,6,21,95,0
6.0,22,7.5,1.2,1.1,20,2,25,64,1
6.1,24,5.2,2.9,1.2,20,2,15,73,0
5.2,17,7.2,2.9,0.5,20,6,23,73,1
5.7,19,7.4,1.1,0.5,17,3,25,87,0
6.2,23,5.4,2.5,0.6,18,3,16,77,1
6.2,18,5.1,2.2,0.3,16,6,20,68,0
5.7,17,5.8,3.0,0.5,20,4,24,87,1
7.0,23,7.8,2.9,1.0,15,5,20,107,0
6.0,18,5.9,2.7,0.9,12,6,18,72,1
5.9,17,7.2,2.1,1.3,21,3,17,57,0
5.9,23,6.3,2.9,1.0,16,4,16,47,1
6.5,21,5.1,2.0,1.4,15,3,16,82,0
6.6,16,5.0,1.5,1.4,10,3,23,68,1
5.5,16,6.5,2.6,0.8,17,6,15,50,0
6.9,18,6.5,1.8,0.5,20,2,22,59,1
6.1,21,7.8,2.4,1.0,9,6,19,45,0
6.3,18,7.8,1.2,1.3,8,2,16,66,1
6.2,16,5.1,1.7,1.4,18,4,15,69,0
6.2,23,6.8,1.2,0.6,15,3,23,101,1
7.0,19,7.7,1.3,0.8,17,5,17,96,0
6.7,24,7.3,2.5,0.8,10,4,24,62,1
5.9,16,6.5,2.5,1.0,18,6,18,73,0
5.0,21,6.5,2.9,1.1,14,5,23,54,1
5.9,18,5.2,2.2,1.2,13,5,18,94,0
6.6,17,7.7,2.2,0.7,11,6,22,92,1
5.9,16,6.0,1.6,0.3,17,4,22,55,0
6.6,17,5.1,1.7,0.6,21,5,15,102,1
6.7,17,6.8,2.4,1.2,17,5,24,76,0
6.5,23,7.0,1.7,0.7,12,2,18,70,1
6.3,18,7.8,2.3,0.4,10,3,25,76,0
6.8,17,5.0,1.5,1.4,16,3,16,101,1
6.5,24,7.2,1.6,0.8,16,5,20,102,0
5.5,19,6.5,1.1,0.9,9,6,23,88,1
6.0,19,6.5,1.5,1.0,11,3,22,86,0
5.1,22,5.7,2.4,0.7,19,4,22,109,1
5.7,20,6.8,2.3,1.0,19,3,22,64,0
5.4,16,6.7,1.5,1.0,17,6,24,87,1
6.6,22,5.6,1.2,1.0,21,2,22,55,0
6.7,23,5.1,2.9,1.4,20,6,20,104,1
5.7,21,5.5,1.2,0.2,15,4,20,108,0
6.7,22,5.9,1.4,0.4,16,6,22,80,1
6.7,23,5.5,2.3,1.4,20,6,21,67,0
6.2,19,5.4,1.8,1.1,10,4,15,63,1
5.9,18,7.6,2.4,0.8,15,5,16,81,0
5.9,21,5.5,2.0,0.2,15,3,23,87,1
6.1,19,7.8,2.2,0.6,20,6,19,47,0
5.3,18,6.9,2.5,0.9,19,2,20,68,1
5.9,17,6.4,1.1,1.5,8,4,25,47,0
6.6,17,6.2,2.1,0.5,8,3,19,69,1
6.3,17,7.1,2.9,1.3,15,4,17,83,0
5.8,24,5.8,2.6,0.3,17,3,18,67,1
6.3,18,6.5,2.9,1.0,12,4,21,49,0
6.0,24,7.6,1.0,0.5,12,2,19,62,1
5.6,16,6.6,2.7,1.1,21,6,25,59,0
6.9,24,7.6,1.6,0.4,17,3,23,47,1
5.4,22,5.7,3.0,1.4,21,6,23,109,0
6.9,20,5.5,1.1,0.4,14,3,23,58,1
7.0,23,7.9,1.7,0.4,20,5,15,57,0
5.9,17,6.2,1.4,0.8,9,6,21,90,1
5.2,21,5.9,1.9,1.1,20,2,22,85,0
6.2,24,5.6,2.3,0.5,11,2,18,93,1
5.1,21,5.2,1.7,1.2,14,2,19,86,0
5.0,17,6.3,1.9,0.9,10,2,18,95,1
5.1,21,7.1,1.9,0.4,17,2,16,98,0
6.4,20,6.3,2.3,0.9,11,2,25,49,1
6.0,23,6.9,1.5,0.4,15,3,19,54,0
6.3,22,6.8,1.3,0.8,19,6,24,97,1
6.4,18,6.4,2.0,0.5,11,3,15,83,0
6.6,19,6.4,2.8,0.6,8,4,23,109,1
6.2,24,7.4,2.9,0.3,10,6,15,91,0
5.4,22,7.5,1.7,0.8,15,4,25,94,1
5.2,17,7.2,2.2,1.5,16,6,15,73,0
6.5,18,5.1,2.8,1.3,18,2,18,76,1
5.6,17,5.6,1.6,1.1,18,3,21,82,0
5.5,22,7.1,1.3,1.4,21,5,22,101,1
6.6,21,5.3,1.2,0.8,9,2,19,46,0
5.5,17,6.8,3.0,0.4,8,3,15,58,1
6.9,24,5.8,1.5,1.3,16,6,15,94,0
6.1,24,5.7,2.7,1.0,10,5,19,79,1
5.6,24,7.2,2.7,0.4,14,4,15,101,0
6.6,17,7.4,1.4,0.4,14,3,19,53,1
5.9,23,6.1,1.3,1.0,13,5,24,102,0
5.1,21,7.7,2.6,0.8,13,5,22,86,1
5.3,22,5.4,1.8,0.2,15,3,25,52,0
6.6,18,5.7,1.8,1.4,17,4,19,91,1
5.1,24,6.5,2.2,0.9,13,6,16,49,0
5.4,17,6.4,1.1,0.9,21,4,18,69,1
5.5,20,8.0,3.0,1.4,21,5,25,65,0
6.9,23,6.5,2.5,0.9,10,5,25,86,1
6.0,19,5.7,1.4,1.2,17,3,18,68,0
6.9,23,5.2,2.6,1.0,17,2,21,78,1
5.6,16,5.3,1.7,1.0,21,4,25,85,0
5.3,21,7.5,2.4,0.5,9,4,20,93,1
5.8,17,5.6,2.6,0.6,16,6,24,75,0
5.8,19,7.9,2.6,0.5,13,4,18,58,1
5.5,24,7.6,2.2,0.9,14,2,15,88,0
6.1,22,7.6,2.3,0.6,16,4,19,84,1
6.7,18,5.1,1.2,0.6,19,2,22,80,0
6.2,20,6.5,2.2,0.4,15,6,24,100,1
5.5,24,7.8,2.6,1.1,10,5,17,62,0
6.8,19,6.1,2.5,1.3,14,5,22,75,1
5.3,20,7.8,1.7,0.5,16,3,22,65,0
5.3,18,7.9,1.9,1.5,14,3,18,99,1
6.5,21,5.6,2.5,0.5,12,5,23,90,0
6.2,20,5.8,1.1,1.3,20,5,21,101,1
6.3,20,7.1,2.4,0.2,11,3,20,68,0
6.4,23,7.6,1.5,0.3,15,5,20,98,1
5.5,18,7.2,2.8,0.5,12,6,23,97,0
6.2,24,5.9,2.4,1.5,16,3,18,85,1
6.8,23,7.7,1.8,1.0,12,6,15,45,0
6.8,23,5.9,2.4,1.3,12,3,17,95,1
6.8,22,7.6,1.9,0.8,13,2,22,88,0
5.9,17,6.2,1.7,1.1,10,5,17,56,1
5.9,21,6.0,1.4,1.4,20,4,23,81,0
5.5,23,5.5,1.4,1.3,21,4,20,66,1
6.4,18,5.8,2.0,1.0,8,5,25,90,0
6.1,21,6.5,1.3,0.8,10,6,25,46,1
5.2,17,7.7,1.1,0.8,18,6,18,95,0
6.1,17,6.1,1.7,1.0,21,3,23,74,1
5.1,24,5.1,2.5,1.1,17,5,24,89,0
6.3,22,7.0,2.5,0.3,21,6,22,83,1
5.2,23,5.6,1.9,0.3,8,6,17,78,0
6.2,22,7.2,2.9,0.3,19,3,15,46,1
5.3,17,7.8,1.3,1.1,21,2,16,106,0
5.4,22,5.3,1.1,1.0,17,2,23,71,1
5.2,20,8.0,1.8,0.9,13,3,18,61,0
5.4,19,5.8,2.0,0.4,8,3,17,82,1
5.2,17,6.1,2.5,0.3,21,5,23,49,0
5.2,23,6.3,2.1,1.5,21,3,18,102,1
5.7,24,5.2,1.7,0.5,14,2,17,52,0
5.1,20,5.5,2.2,0.3,11,2,16,95,1
6.1,23,5.9,1.5,0.8,9,2,17,57,0
5.3,21,5.1,1.9,1.5,15,5,18,66,1
6.7,19,5.1,2.9,0.9,9,2,17,100,0
5.8,21,7.3,2.8,1.0,19,2,15,82,1
5.8,20,7.2,2.1,0.7,15,2,21,56,0
6.7,20,5.6,1.4,0.7,20,3,22,96,1
5.1,19,6.3,2.5,0.4,12,6,21,51,0
5.7,24,7.7,2.2,0.6,16,6,23,49,1
5.7,23,7.3,1.7,0.4,8,4,22,59,0
5.6,20,7.6,1.6,1.0,17,2,21,61,1
6.3,24,6.1,2.9,0.6,11,6,18,45,0
5.4,21,6.8,1.6,1.1,16,2,19,92,1
5.2,19,5.9,1.9,0.9,11,5,18,96,0
5.6,23,7.6,2.2,0.9,10,3,16,55,1
6.5,17,7.6,2.0,1.4,8,5,20,104,0
5.5,23,5.0,2.0,0.9,9,6,25,57,1
6.0,19,6.0,1.9,0.9,9,4,17,97,0
6.5,22,8.0,1.5,1.3,17,3,21,76,1
7.0,22,6.0,2.7,0.3,19,4,15,58,0
6.4,19,7.5,1.7,1.3,18,3,18,78,1
5.8,18,7.5,2.6,0.2,13,6,15,77,0
5.9,18,6.0,2.4,1.2,19,6,25,50,1
6.8,16,5.4,2.2,0.9,14,3,20,62,0
7.0,20,7.4,1.6,0.9,16,6,19,63,1
5.7,23,5.4,2.7,1.2,16,5,19,62,0
5.4,17,7.3,1.9,1.0,11,3,18,101,1
6.8,22,5.8,1.3,1.2,20,5,18,78,0
6.6,18,7.5,2.9,1.0,17,2,25,51,1
6.4,21,5.9,2.6,1.4,11,5,20,54,0
5.3,19,8.0,1.9,1.2,9,5,18,80,1
5.9,23,7.1,1.0,0.9,16,4,17,100,0
5.3,19,6.6,1.1,1.3,16,6,17,80,1
6.4,22,6.0,1.4,0.9,16,3,25,48,0
5.6,24,7.8,1.2,1.4,15,5,17,69,1
5.9,19,5.7,1.5,0.9,11,4,23,80,0
5.7,20,6.6,1.4,0.7,17,4,23,58,1
5.3,19,7.8,1.4,0.3,18,2,23,69,0
5.1,22,6.3,1.8,1.2,9,4,16,57,1
5.7,24,7.3,1.1,0.9,9,3,19,102,0
6.1,19,7.5,2.2,0.4,13,5,20,46,1
6.2,22,6.3,2.9,0.6,16,2,19,76,0
6.4,21,5.3,1.3,0.9,20,2,17,75,1
5.1,18,5.6,2.8,0.3,18,4,22,107,0
6.8,19,7.4,1.7,1.2,14,4,17,100,1
5.7,16,5.1,2.3,1.0,9,4,15,91,0
5.7,22,5.2,2.8,1.3,11,6,20,45,1
6.4,19,5.9,2.0,0.3,11,2,19,47,0
6.4,21,7.0,1.4,0.9,12,4,25,71,1
5.7,20,7.8,2.8,1.4,15,3,20,83,0
6.2,19,6.7,1.9,0.8,15,4,18,101,1
6.6,21,6.0,2.2,0.7,9,3,19,79,0
6.9,17,7.8,1.1,0.4,13,5,19,96,1
5.2,19,5.9,2.1,0.3,11,3,17,64,0
6.3,24,7.7,2.3,1.2,12,2,22,74,1
6.8,16,5.5,1.4,1.2,18,6,19,62,0
6.8,24,6.7,1.7,0.6,15,5,25,68,1
5.9,16,7.4,2.7,1.4,17,3,24,79,0
6.9,17,6.8,1.1,0.4,11,2,17,83,1
6.3,20,7.1,2.5,1.1,19,3,21,57,0
6.1,24,6.9,1.3,1.1,20,2,19,54,1
5.2,16,7.9,2.3,0.9,17,2,20,66,0
6.0,22,7.3,1.9,0.7,17,3,20,49,1
6.5,22,7.3,1.7,1.3,11,2,21,73,0
6.0,22,6.7,1.7,1.4,15,3,21,50,1
5.9,21,5.6,1.7,0.6,20,5,15,65,0
6.4,19,5.3,1.9,1.4,19,4,17,52,1
5.9,16,7.3,2.4,0.7,12,3,22,102,0
6.5,22,6.3,1.1,0.3,12,6,18,92,1
6.2,17,7.2,1.7,1.2,20,2,16,74,0
6.0,20,7.0,1.3,1.1,16,5,21,103,1
5.7,16,6.6,1.4,0.3,18,2,20,109,0
5.4,22,5.2,1.3,1.4,21,3,23,78,1
6.8,17,5.3,1.8,1.3,19,4,21,68,0
5.8,19,6.2,2.1,0.3,18,4,17,91,1
6.4,20,5.6,2.3,0.7,19,4,24,73,0
5.1,19,5.1,1.9,1.3,20,3,18,109,1
6.4,21,7.9,1.2,0.5,12,5,23,61,0
6.1,24,7.9,1.2,0.6,21,5,25,48,1
6.4,21,6.1,1.5,0.4,21,5,17,59,0
5.5,17,5.6,1.2,0.4,20,5,25,106,1
6.3,19,5.3,1.3,1.0,13,3,15,53,0
5.4,16,7.2,2.5,0.5,16,2,24,92,1
5.9,17,5.7,2.7,0.7,14,4,17,85,0
5.1,16,5.7,2.0,1.4,20,5,22,57,1
6.1,19,6.8,2.0,1.1,21,2,16,84,0
6.7,16,6.9,1.5,1.0,19,4,25,81,1
6.7,18,5.8,2.9,1.2,20,5,18,69,0
6.7,21,5.5,3.0,1.0,8,3,23,52,1
5.3,17,6.3,1.9,0.8,11,3,20,78,0
5.6,18,6.6,2.6,1.2,13,3,24,94,1
5.4,20,6.0,1.8,1.4,9,6,25,65,0
6.9,17,5.4,1.3,0.9,21,6,18,89,1
5.6,16,6.9,1.7,1.1,9,2,23,50,0
6.9,23,6.5,2.5,1.2,10,2,20,46,1
5.8,19,6.3,2.9,0.4,18,2,21,107,0
6.2,24,6.6,2.1,1.4,9,4,17,98,1
6.8,20,7.7,2.2,1.1,13,4,15,96,0
5.9,17,7.5,2.3,1.2,10,5,23,101,1
5.3,21,5.4,1.9,0.3,19,6,19,79,0
5.7,18,6.0,1.9,0.7,21,3,18,97,1
6.4,17,8.0,2.5,0.5,11,5,23,60,0
6.4,24,5.8,2.5,1.2,12,2,15,45,1
5.1,17,7.7,2.4,0.3,18,4,18,52,0
6.2,18,7.8,2.8,0.5,16,4,24,107,1
6.5,20,7.7,2.8,1.3,11,3,17,86,0
5.5,23,7.1,2.8,1.2,14,4,21,66,1
5.2,24,7.6,1.3,1.3,10,4,23,45,0
6.8,23,5.6,2.8,1.2,20,3,15,94,1
6.6,16,5.9,2.3,1.0,12,5,22,100,0
5.0,22,6.3,1.9,0.2,15,5,21,109,1
6.1,20,7.6,1.6,1.4,18,2,20,72,0
5.5,16,5.2,1.4,1.1,19,5,18,100,1
5.9,20,6.2,2.7,0.6,17,5,25,88,0
5.2,21,7.7,1.4,0.6,15,4,20,109,1
5.2,19,6.3,1.2,0.3,12,4,19,46,0
6.1,21,6.4,1.5,1.4,21,4,22,73,1
5.7,24,5.7,2.2,0.5,13,3,19,87,0
6.1,16,5.8,1.8,0.5,17,2,20,78,1
6.0,16,5.8,1.2,0.6,17,6,15,70,0
6.8,20,7.3,1.5,0.6,10,4,22,62,1
6.6,23,7.1,1.2,0.3,19,3,17,74,0
5.6,23,5.1,3.0,1.1,14,2,16,93,1
5.7,19,5.2,1.6,0.7,9,3,20,51,0
6.9,16,6.1,1.9,0.9,14,5,19,76,1
6.9,18,7.8,1.0,0.7,8,6,21,65,0
6.7,17,7.7,2.4,0.6,21,2,22,85,1
6.8,20,7.3,2.1,1.3,13,5,25,60,0
5.9,23,7.8,1.3,0.6,8,6,18,46,1
5.4,23,6.2,2.3,1.5,18,2,23,64,0
6.7,24,5.7,2.2,0.7,20,4,20,58,1
5.3,22,5.9,1.2,0.5,20,4,23,93,0
6.3,20,6.7,2.0,0.9,14,5,16,51,1
6.3,23,5.6,2.6,0.7,20,5,15,108,0
6.1,17,7.4,2.7,0.7,9,3,17,46,1
7.0,16,5.3,2.3,0.7,12,5,24,52,0
5.3,18,6.3,2.2,1.3,20,6,19,75,1
5.8,18,6.8,2.1,1.3,18,6,18,90,0
5.4,19,7.1,1.3,0.3,13,5,18,57,1
5.6,21,6.0,2.9,1.5,14,3,19,88,0
6.8,17,5.2,2.9,1.2,14,3,16,46,1
5.8,19,6.5,1.1,0.6,15,2,22,80,0
5.2,18,7.3,1.7,1.5,11,6,19,70,1
5.6,24,7.9,2.1,0.6,21,4,25,59,0
6.0,16,7.4,1.9,1.3,10,5,15,94,1
6.1,23,6.9,1.8,0.9,10,5,20,109,0
6.9,17,5.2,2.1,0.5,11,4,16,60,1
6.0,23,5.1,1.1,0.8,9,3,25,63,0
5.7,22,7.3,2.2,0.8,13,6,17,91,1
5.8,16,6.3,2.5,1.0,18,3,20,83,0
6.4,20,5.9,1.6,1.4,11,4,23,64,1
6.3,23,7.9,2.1,0.8,21,6,19,68,0
6.4,23,7.6,2.8,1.0,14,5,25,74,1
5.6,17,6.8,2.6,1.3,10,5,15,101,0
6.7,21,6.8,2.3,1.1,15,5,20,104,1
6.5,20,5.3,2.1,0.9,16,2,21,57,0
6.1,22,6.4,3.0,1.4,11,5,16,107,1
5.5,16,6.4,2.9,0.4,14,5,16,86,0
5.8,23,7.9,1.4,1.5,14,4,23,52,1
6.2,18,7.8,1.2,1.5,12,4,16,60,0
6.9,24,5.2,2.2,0.2,21,6,21,47,1
6.6,23,6.3,1.5,0.4,14,3,18,105,0
5.5,19,6.1,2.2,0.9,9,4,18,75,1
5.8,18,6.2,2.4,1.0,8,2,18,108,0
6.7,24,5.2,1.4,1.1,21,6,16,54,1
